SR401|4831.00|4840.00|4790.00|44912|09:44:43|4830.00|124|4831.00|124
SR401|4831.00|4840.00|4790.00|45012|09:44:44|4831.00|321|4832.00|321
SR401|4832.00|4840.00|4790.00|45018|09:44:45|4831.00|318|4832.00|318
SR401|4832.00|4840.00|4790.00|45042|09:44:46|4831.00|66|4832.00|66
SR401|4832.00|4840.00|4790.00|45054|09:44:46|4831.00|304|4832.00|304
SR401|4832.00|4840.00|4790.00|45054|09:44:47|4831.00|66|4832.00|66
SR401|4831.00|4840.00|4790.00|45058|09:44:47|4831.00|309|4832.00|309
SR401|4831.00|4840.00|4790.00|45058|09:44:48|4831.00|68|4832.00|68
SR401|4831.00|4840.00|4790.00|45058|09:44:49|4831.00|307|4832.00|307
SR401|4832.00|4840.00|4790.00|45110|09:44:50|4831.00|42|4832.00|42
SR401|4832.00|4840.00|4790.00|45110|09:44:51|4831.00|42|4832.00|42
SR401|4832.00|4840.00|4790.00|45110|09:44:52|4831.00|278|4832.00|278
SR401|4831.00|4840.00|4790.00|45172|09:44:52|4831.00|42|4832.00|42
SR401|4831.00|4840.00|4790.00|45172|09:44:53|4831.00|43|4832.00|43
SR401|4831.00|4840.00|4790.00|45190|09:44:54|4831.00|35|4832.00|35
SR401|0.00|4840.00|4790.00|45352|09:45:16|4831.00|218|4832.00|218
SR401|0.00|4840.00|4790.00|45352|09:45:16|4831.00|38|4832.00|38
SR401|0.00|4840.00|4790.00|45352|09:45:17|4831.00|41|4832.00|41
SR401|0.00|4840.00|4790.00|45352|09:45:17|4831.00|219|4832.00|219
SR401|0.00|4840.00|4790.00|45352|09:45:18|4831.00|214|4832.00|214
SR401|0.00|4840.00|4790.00|45352|09:45:19|4831.00|41|4832.00|41
SR401|0.00|4840.00|4790.00|45352|09:45:19|4831.00|41|4832.00|41
SR401|0.00|4840.00|4790.00|45352|09:45:20|4831.00|41|4832.00|41
SR401|0.00|4840.00|4790.00|45358|09:45:21|4831.00|41|4832.00|41
SR401|0.00|4840.00|4790.00|45358|09:45:22|4831.00|220|4832.00|220
SR401|0.00|4840.00|4790.00|45364|09:45:23|4831.00|220|4832.00|220
SR401|0.00|4840.00|4790.00|45364|09:45:24|4831.00|41|4832.00|41
SR401|0.00|4840.00|4790.00|45364|09:45:25|4831.00|221|4832.00|221
SR401|0.00|4840.00|4790.00|45364|09:45:25|4831.00|42|4832.00|42
SR401|0.00|4840.00|4790.00|45374|09:45:26|4831.00|237|4832.00|237
SR401|0.00|4840.00|4790.00|45384|09:45:27|4831.00|37|4832.00|37
SR401|0.00|4840.00|4790.00|45384|09:45:27|4831.00|37|4832.00|37
SR401|0.00|4840.00|4790.00|45384|09:45:28|4831.00|47|4832.00|47
SR401|0.00|4840.00|4790.00|45394|09:45:28|4831.00|231|4832.00|231
SR401|4830.00|4840.00|4790.00|47878|09:52:33|4829.00|58|4830.00|58
SR401|4830.00|4840.00|4790.00|47882|09:52:36|4829.00|58|4830.00|56
SR401|4830.00|4840.00|4790.00|47882|09:52:38|4829.00|57|4830.00|57
SR401|4830.00|4840.00|4790.00|47886|09:52:40|4829.00|162|4830.00|162
SR401|4830.00|4840.00|4790.00|48054|09:52:41|4829.00|62|4830.00|62
SR401|4830.00|4840.00|4790.00|48054|09:52:42|4829.00|52|4830.00|52
SR401|4830.00|4840.00|4790.00|48054|09:52:44|4829.00|78|4830.00|78
SR401|4830.00|4840.00|4790.00|48054|09:52:45|4829.00|81|4830.00|81
SR401|4830.00|4840.00|4790.00|48054|09:52:47|4829.00|83|4830.00|83
SR401|4830.00|4840.00|4790.00|48054|09:52:48|4829.00|44|4830.00|44
SR401|4830.00|4840.00|4790.00|48054|09:52:49|4829.00|84|4830.00|84
SR401|4830.00|4840.00|4790.00|48054|09:52:50|4829.00|44|4830.00|44
SR401|4830.00|4840.00|4790.00|48054|09:52:52|4829.00|84|4830.00|84
SR401|4830.00|4840.00|4790.00|48054|09:52:53|4829.00|87|4830.00|87
SR401|4830.00|4840.00|4790.00|48054|09:52:55|4829.00|86|4830.00|86
SR401|4830.00|4840.00|4790.00|48058|09:52:56|4829.00|90|4830.00|90
SR401|4830.00|4840.00|4790.00|48058|09:52:57|4829.00|48|4830.00|48
